1,1,242,3,5.45,3311.94,0.97,19.94,9525,51937,9212,189946
96,5,555,2,1.64,986.87,0.98,4.64,2688,4410,2625,12462
96,6,442,2,2.16,1446.4,0.97,7.27,2781,6011,2695,20212
97,1,282,2,1.66,531.77,0.97,3.28,3676,6120,3548,12074
97,2,399,2,1.49,449.66,0.97,2.67,3644,5423,3547,9713
98,1,636,2,1.87,617.98,0.97,4.33,3794,7092,3668,16426
98,2,633,2,2.22,768.02,0.95,4.96,3785,8415,3596,18780
99,1,28,2,1.8,730.35,0.99,4.15,3504,6304,3454,14527
99,2,547,2,1.73,786.96,0.97,4.23,3457,5971,3362,14617
99,3,47,2,2.56,1219.57,0.93,6.75,3430,8790,3206,23157
100,1,477,1,2.87,1769.86,0.98,10.89,6787,19461,6648,73893
100,2,591,1,2.56,1574.04,0.98,9.67,6769,17340,6641,65429
100,3,398,1,3.45,1921.06,0.96,11.84,6705,23112,6468,79412
100,4,583,1,2.11,1496.87,0.98,8.92,6619,13954,6467,59013
101,1,474,2,1.74,230.97,0.97,1.98,3454,6025,3363,6826
101,2,100,2,1.61,497.4,0.98,3.23,3445,5558,3380,11132
102,1,331,2,1.98,1288.33,0.97,6.41,3123,6195,3044,20004
102,2,459,2,1.77,1113.82,0.98,5.52,3104,5493,3036,17122
102,3,338,2,1.7,1139.64,0.98,5.12,3062,5218,2987,15672
102,4,463,2,2.49,1802.16,0.95,8.69,2762,6890,2614,23988
102,5,319,2,2.69,1705.81,0.92,8.26,2649,7115,2446,21882
102,6,448,2,1.49,972.35,0.97,5.18,2584,3860,2506,13389
102,7,11,2,1.74,1360.17,0.96,7.01,2589,4497,2498,18142
103,1,310,1,2.22,1063.75,0.96,5.83,24961,55395,24087,145409
103,2,443,1,2.12,1024.53,0.97,5.58,24958,52844,24170,139382
103,3,396,1,2.13,1055.49,0.96,5.85,24953,53225,24077,145890
103,4,278,1,2.09,1036.58,0.97,5.73,24914,51978,24153,142665
103,5,370,1,2.15,1068.84,0.96,5.98,24932,53687,24055,149028
103,6,252,1,2.53,1294.02,0.94,7.49,24920,63153,23466,186712
103,7,299,1,3.29,2085.84,0.89,12.24,24912,81887,22065,304979
103,8,400,1,2.88,1937.16,0.93,11.17,24899,71703,23118,278089
103,9,305,1,2.65,1968.15,0.93,11.41,24889,66016,23028,283993
103,10,429,1,2.38,1922.98,0.93,11.14,24882,59297,23106,277118
103,11,637,1,2.42,1966.28,0.93,11.46,24875,60238,23021,285035
103,12,441,1,2.56,1954.45,0.93,11.39,24864,63583,23057,283114
103,13,281,1,2.59,1990.65,0.92,11.63,24872,64466,22833,289257
103,14,397,1,2.69,2435.43,0.88,14.21,24867,66826,21798,353299
104,1,179,1,2.29,1196.41,0.96,6.71,23169,53112,22320,155504
104,2,314,1,2.34,1309.1,0.96,7.23,23168,54217,22182,167434
104,3,164,1,5.4,3064.56,0.86,16.86,23162,125020,19838,390490
104,4,286,1,4.07,3032.91,0.85,16.98,23160,94262,19712,393264
104,5,191,1,3.37,2929.74,0.86,16.42,23151,77929,19826,380092
105,1,151,1,2.45,1404.64,0.94,7.01,26709,65535,25084,187213
105,2,274,1,2.54,1455.01,0.93,7.37,26673,67812,24936,196666
106,1,522,3,3.54,2085.78,0.91,12.2,22990,81477,20856,280379
107,1,560,3,5.85,4939.74,0.82,22.86,16488,96382,13541,376882
108,1,613,1,4.19,4488.08,0.84,22.95,17190,72039,14386,394494
109,1,499,1,3.13,2072.02,0.93,10.04,16186,50680,15002,162552
109,2,378,1,6.73,3664.77,0.84,18.5,16179,108950,13570,299333
109,3,487,1,2.67,1920.43,0.94,9.58,16168,43107,15205,154821
110,1,247,2,1.67,198.6,0.98,2.09,3302,5503,3239,6885
110,2,130,2,1.9,239.49,0.98,2.55,3302,6290,3225,8416
110,3,250,2,1.88,240.68,0.98,2.56,3303,6216,3222,8453
111,1,239,1,1.93,620.46,0.99,3.39,17425,33548,17252,59104
111,2,121,1,1.84,615.03,0.99,3.41,17423,32052,17283,59432
111,3,236,1,1.84,624.26,0.99,3.48,17422,32124,17276,60636
111,4,135,1,1.91,645.4,0.99,3.7,17421,33267,17258,64452
111,5,229,1,1.9,656.75,0.99,3.75,17421,33163,17257,65323
111,6,111,1,1.88,654.46,0.99,3.81,17420,32762,17264,66291
111,7,369,1,1.87,648.65,0.99,3.78,17418,32631,17261,65889
111,8,467,1,1.91,662.77,0.99,3.87,17423,33274,17254,67388
111,9,513,1,1.89,672.01,0.99,3.91,17419,32914,17259,68127
112,1,587,2,2.38,1938.43,0.97,9.24,11260,26748,10953,104058
112,2,82,2,2.95,2267.34,0.96,11.5,11259,33178,10793,129430
112,3,32,2,2.57,1999.5,0.97,9.51,11257,28930,10929,107006
112,4,551,2,2.78,2297.51,0.96,11.09,11259,31310,10787,124835
112,5,9,2,5.92,6623.92,0.86,30.2,11258,66620,9658,339976
112,6,529,2,9.85,8941.04,0.73,42.71,11256,110882,8256,480694
112,7,575,2,3.52,6476.79,0.85,29.65,11257,39614,9573,333758
112,8,38,2,4.65,8637.17,0.73,40.95,11255,52304,8236,460843
112,9,511,2,5.8,8544.54,0.73,39.68,11255,65305,8259,446595
113,1,71,2,3.04,1857.35,0.96,9.95,11863,36047,11349,118051
113,2,185,2,5.36,4201.33,0.88,23.02,11851,63475,10406,272779
113,3,101,2,2.76,2161.58,0.95,11.86,11850,32739,11269,140506
113,4,215,2,3.56,4339.47,0.87,23.35,11846,42156,10352,276615
114,1,55,2,2.85,2908.91,0.94,13.78,10309,29354,9663,142022
114,2,566,2,7.19,7134.95,0.81,33.57,10306,74137,8361,345926
114,3,103,2,4.82,7438.95,0.8,34.57,10307,49689,8276,356336
114,4,619,2,8.94,9231.95,0.71,42.73,10307,92136,7284,440405
114,5,93,2,8.06,10185.59,0.67,47.6,10299,82964,6935,490225
114,6,597,2,4.61,9886.52,0.67,46.32,10300,47452,6942,477108
115,1,275,3,9.35,4555.28,1.0,21.68,8055,75309,8031,174652
115,2,263,3,4.09,3204.91,0.89,15.16,8055,32910,7138,122149
115,3,109,3,4.48,3681.37,0.88,16.91,8054,36100,7077,136207
115,4,232,3,4.4,4039.41,0.86,19.49,8054,35460,6929,156943
116,1,425,2,2.31,842.88,0.98,5.26,13411,31031,13159,70604
116,2,526,2,2.8,925.52,0.98,6.11,13411,37529,13123,81999
116,3,385,2,2.5,922.45,0.98,6.14,13408,33458,13144,82368
116,4,504,2,2.54,957.63,0.98,6.45,13408,34093,13124,86434
116,5,393,2,3.27,1172.97,0.97,7.78,13409,43858,13020,104329
117,1,165,1,4.33,2814.43,0.92,16.7,13465,58256,12365,224884
117,2,37,1,4.31,3084.14,0.9,18.48,13462,58045,12183,248826
117,3,160,1,8.52,5024.88,0.81,29.7,13455,114660,10930,399593
117,4,57,1,6.05,5088.98,0.8,30.21,13449,81389,10820,406282
118,1,174,1,2.57,1666.7,0.97,10.51,14678,37684,14249,154299
118,2,301,1,2.69,1712.72,0.97,10.95,14675,39421,14220,160754
118,3,138,1,2.79,1892.29,0.96,12.02,14670,40874,14144,176351
118,4,264,1,4.68,4214.06,0.89,26.69,14668,68575,13092,391506
118,5,166,1,3.11,4253.54,0.89,27.08,14667,45653,13036,397225
118,6,255,1,3.79,4729.2,0.87,30.13,14664,55528,12769,441796
118,7,131,1,3.77,4782.36,0.88,31.0,14655,55270,12895,454241
118,8,251,1,3.58,4973.58,0.87,32.5,14654,52477,12811,476230
118,9,582,1,4.38,5626.87,0.85,36.01,14655,64206,12395,527668
119,1,610,3,4.28,3228.31,0.9,17.18,13388,57243,12107,230005
120,1,80,1,3.92,2264.61,0.94,13.05,13384,52462,12524,174600
121,1,361,5,1.36,1472.88,0.93,4.56,9879,13418,9203,45085
121,2,240,5,1.35,1456.97,0.94,4.5,9877,13314,9235,44483
122,1,223,5,1.48,1067.5,0.98,3.04,10080,14919,9846,30692
122,2,65,5,1.48,1076.69,0.97,3.08,10080,14958,9807,31030
122,3,217,5,1.51,1150.29,0.95,3.35,10080,15269,9615,33774
122,4,104,5,1.5,1115.33,0.96,3.2,10079,15147,9664,32232
122,5,212,5,1.54,1186.3,0.94,3.41,10079,15482,9452,34413
122,6,96,5,1.51,1123.19,0.96,3.24,10079,15193,9628,32700
122,7,573,5,1.57,1194.36,0.93,3.44,10079,15842,9349,34658
123,1,155,5,1.52,822.22,0.97,2.91,9779,14835,9455,28449
123,2,202,5,1.54,852.68,0.96,3.04,9780,15076,9395,29703
123,3,415,5,1.61,956.82,0.92,3.38,9780,15732,8999,33025
123,4,72,5,1.67,1009.02,0.89,3.55,9780,16328,8719,34758
124,1,256,5,1.84,2754.42,0.94,9.9,10214,18782,9580,101089
124,2,375,5,1.81,2689.35,0.95,9.61,10213,18504,9655,98181
124,3,234,5,1.82,2698.93,0.94,9.64,10214,18544,9640,98493
124,4,356,5,1.81,2692.27,0.94,9.63,10214,18503,9592,98397
124,5,227,5,1.92,3004.46,0.83,10.78,10212,19606,8515,110054
124,6,352,5,2.06,3500.86,0.67,12.61,10213,21003,6836,128828
124,7,153,5,2.05,3503.29,0.63,12.87,10213,20972,6461,131476
124,8,371,5,2.11,3659.05,0.57,13.4,10214,21588,5792,136844
125,1,345,5,1.91,2598.44,0.85,8.71,9712,18534,8262,84616
125,2,481,5,2.21,3275.94,0.5,11.07,9712,21491,4897,107506
125,3,383,5,1.91,2585.17,0.8,8.62,9712,18543,7744,83719
125,4,495,5,2.0,2814.09,0.7,9.46,9710,19445,6773,91845
125,5,376,5,1.99,2762.47,0.66,9.22,9709,19298,6442,89529
126,1,598,1,6.01,1934.1,0.98,12.8,7144,42929,6979,91477
126,2,488,1,4.46,1502.65,0.98,10.3,7090,31605,6969,73006
126,3,530,1,3.44,1292.64,0.98,8.83,7082,24369,6968,62552
126,4,10,1,3.26,1286.62,0.98,8.56,7075,23065,6964,60542
127,1,431,3,3.48,2547.58,0.97,13.99,6841,23782,6614,95676
127,2,87,3,2.39,1859.62,0.98,9.77,6771,16199,6615,66151
127,3,427,3,1.66,1012.16,1.0,5.36,6897,11426,6872,36999
127,4,542,3,5.31,4568.5,0.9,22.31,6633,35240,5996,147954
127,5,615,3,1.54,1032.26,1.0,5.51,6892,10587,6867,37986
127,6,496,3,5.28,4387.74,0.91,21.5,6604,34861,5992,142010
127,7,585,3,18.24,10999.33,0.8,54.37,6995,127613,5629,380309
128,1,621,1,6.62,4618.09,0.9,20.87,6567,43472,5887,137071
128,2,110,1,3.01,2411.14,0.95,10.75,6186,18617,5879,66499
128,3,176,1,4.38,3183.2,0.92,14.78,5995,26244,5534,88593
128,4,114,1,2.74,2280.7,0.94,11.02,5862,16045,5535,64611
128,5,13,1,4.1,1795.72,0.94,11.29,5766,23618,5444,65090
128,6,136,1,3.04,1550.05,0.95,9.56,5730,17440,5449,54769
129,1,561,2,1.75,606.05,0.99,3.48,3163,5526,3125,10994
129,2,462,2,2.06,1053.91,0.91,5.86,3067,6327,2806,17968
129,3,285,2,2.02,988.11,0.92,5.43,2959,5981,2711,16058
130,1,306,2,2.12,1090.02,0.98,5.12,2965,6295,2891,15190
130,2,188,2,1.45,640.14,0.99,2.84,2910,4232,2877,8255
130,3,148,2,2.53,2160.16,0.9,9.88,2848,7218,2566,28138
130,4,53,2,1.75,1322.06,0.94,5.95,2711,4747,2549,16128
130,5,342,2,2.06,1393.05,0.94,6.65,2640,5439,2488,17546
130,6,266,2,1.68,1126.0,0.96,5.29,2587,4354,2472,13686
131,1,262,1,4.27,2520.26,0.96,16.86,7031,30046,6743,118568
131,2,353,1,1.81,662.17,1.0,4.34,7063,12784,7039,30630
131,3,2,1,2.91,1909.76,0.96,12.43,7051,20509,6801,87643
131,4,617,1,2.29,1450.82,0.97,9.8,6921,15845,6746,67828
131,5,253,1,2.18,1559.89,0.97,10.43,7036,15312,6820,73355
131,6,332,1,1.51,510.74,1.0,3.48,7038,10652,7016,24518
131,7,209,1,3.0,1794.35,0.97,11.93,7004,21007,6784,83568
131,8,330,1,2.07,791.11,0.99,5.44,7052,14624,6992,38368
131,9,183,1,1.85,703.1,0.99,4.72,7046,13004,6987,33253
131,10,64,1,3.18,2023.8,0.96,12.48,6935,22081,6685,86579
131,11,139,1,1.41,522.0,1.0,2.9,7033,9912,7014,20389
131,12,259,1,1.48,629.05,1.0,3.32,7032,10437,7009,23333
132,1,543,1,2.62,2122.51,0.98,9.52,5675,14877,5552,54031
132,2,414,1,5.5,1881.0,0.94,10.25,5485,30168,5145,56226
132,3,276,1,2.96,1144.6,0.96,7.1,5345,15803,5134,37929
132,4,391,1,2.8,1128.65,0.96,6.42,5349,14960,5141,34359
133,1,20,1,5.65,4053.67,0.9,19.58,5726,32372,5172,112141
133,2,145,1,3.57,1712.02,0.96,9.49,5643,20148,5393,53560
133,3,56,1,5.6,2642.65,0.92,15.12,5457,30566,5030,82483
133,4,161,1,2.04,991.83,0.98,5.72,5488,11172,5362,31377
133,5,48,1,3.2,1833.63,0.94,10.14,5309,17013,5014,53833
134,1,510,2,2.2,1177.85,0.95,6.11,2942,6475,2787,17968
134,2,627,2,1.98,918.88,0.96,4.89,2806,5561,2689,13708
134,3,536,2,1.63,736.5,0.97,4.13,2749,4481,2672,11363
134,4,12,2,1.47,391.3,0.98,2.66,2692,3945,2639,7171
134,5,540,2,1.28,280.4,0.99,2.05,2700,3466,2663,5537
134,6,17,2,1.68,479.97,0.97,2.84,2653,4469,2568,7529
135,1,364,2,2.65,1082.73,0.92,5.9,3476,9200,3199,20512
135,2,45,2,2.67,1111.1,0.87,6.29,3339,8922,2912,21003
135,3,320,2,2.41,1048.14,0.89,6.13,3217,7750,2854,19718
136,1,579,1,2.0,1525.5,0.99,7.32,6001,11985,5969,43916
136,2,44,1,1.89,1508.81,1.0,7.08,5996,11314,5970,42434
136,3,603,1,1.95,1535.8,1.0,7.24,5995,11711,5970,43410
136,4,50,1,4.12,1865.11,0.95,10.82,5404,22242,5109,58464
136,5,97,1,4.25,1738.54,0.96,9.51,5562,23626,5361,52890
137,1,29,2,1.95,305.04,0.97,2.03,3567,6950,3452,7241
138,1,3,2,2.11,1491.68,0.96,7.66,3252,6849,3108,24922
138,2,144,2,2.41,1000.38,0.96,5.63,3101,7461,2975,17456
139,1,298,2,1.85,772.47,0.98,3.83,2653,4913,2592,10151
139,2,424,2,1.96,1076.47,0.96,5.1,2578,5053,2481,13151
139,3,261,2,1.45,473.97,0.99,2.66,2523,3654,2495,6711
139,4,380,2,1.29,385.28,0.99,2.33,2494,3215,2462,5808
139,5,451,2,1.28,332.5,0.99,1.84,2501,3207,2482,4613
140,1,184,2,2.01,946.81,0.94,5.45,3000,6037,2812,16337
140,2,69,2,1.67,593.07,0.95,3.4,2939,4907,2800,9998
141,1,444,2,1.47,390.14,0.98,2.09,3357,4930,3282,7016
142,1,59,2,2.14,560.52,0.98,3.36,2918,6244,2849,9807
142,2,537,2,1.44,433.8,0.99,2.34,2864,4138,2838,6695
142,3,323,2,1.96,561.84,0.98,3.35,2821,5538,2769,9446
142,4,577,2,1.26,127.74,0.99,1.05,2789,3508,2774,2936
143,1,336,2,1.47,352.1,0.99,1.76,2738,4014,2724,4829
143,2,220,2,1.39,339.04,0.99,1.58,2728,3801,2713,4310
143,3,168,2,1.33,247.74,0.99,1.03,2705,3597,2675,2782
144,1,498,2,2.09,396.62,0.95,2.8,3591,7520,3398,10045
145,1,4,2,1.95,533.84,0.96,2.88,3342,6510,3197,9611
146,1,422,2,1.51,244.74,0.99,1.56,3750,5650,3713,5837
146,2,35,2,1.33,450.63,1.0,2.25,3864,5135,3845,8683
147,1,557,3,8.13,4325.28,1.0,22.65,5973,48568,5951,135299
147,2,426,3,3.34,2538.72,0.94,13.13,5906,19744,5526,77550
147,3,58,3,3.11,2432.73,0.94,12.59,5876,18269,5526,73967
147,4,433,3,2.5,1067.69,0.97,6.26,5560,13909,5403,34806
147,5,99,3,1.85,680.21,0.98,4.43,5568,10326,5470,24663
148,1,548,2,1.83,154.59,0.99,1.69,3883,7092,3853,6576
148,2,458,2,2.45,536.08,0.94,3.84,3843,9424,3613,14771
149,1,116,1,2.55,2056.13,0.97,10.56,5359,13687,5194,56576
149,2,66,1,3.67,2293.44,0.94,12.33,5214,19150,4913,64307
149,3,449,1,9.38,4176.67,0.84,22.2,5020,47100,4203,111445
150,1,41,1,2.24,1986.48,0.97,9.43,4962,11121,4823,46807
150,2,112,1,3.76,2098.2,0.94,10.71,4762,17923,4494,50982
150,3,180,1,6.28,3042.77,0.9,15.29,4460,28029,4026,68192
150,4,365,1,2.54,1685.53,0.94,8.08,4309,10948,4059,34815
151,1,292,3,7.97,6464.41,0.99,28.88,4308,34338,4282,124436
151,2,608,3,4.86,4912.93,0.81,22.26,4085,19845,3311,90927
152,1,447,1,3.33,2153.64,0.93,12.15,4527,15069,4208,55002
152,2,337,1,2.75,1773.99,0.95,10.18,4456,12243,4211,45370
152,3,452,1,2.38,1776.23,0.95,9.72,4449,10574,4244,43236
152,4,318,1,1.85,977.57,0.98,5.7,4537,8400,4439,25863
152,5,479,1,1.72,932.51,0.98,5.35,4529,7783,4435,24227
152,6,326,1,2.17,1359.27,0.95,8.29,4299,9324,4073,35636
152,7,484,1,2.14,1366.02,0.95,8.26,4284,9164,4079,35400
152,8,358,1,1.46,732.72,0.98,4.75,4428,6471,4339,21028
152,9,94,1,1.52,782.4,0.98,4.9,4424,6741,4337,21660
152,10,618,1,6.61,2761.56,0.87,15.03,4238,28029,3699,63688
153,1,506,2,1.83,877.54,0.92,4.89,2680,4917,2469,13097
153,2,407,2,1.29,428.82,0.98,2.4,2574,3330,2533,6186
153,3,437,2,1.3,570.96,0.99,2.85,2621,3398,2588,7481
154,1,22,2,2.29,433.92,0.96,2.74,2651,6059,2555,7274
154,2,552,2,1.78,178.0,0.98,1.22,2560,4550,2504,3113
155,1,189,2,1.79,670.35,0.95,3.96,3513,6291,3342,13908
155,2,243,2,1.34,350.19,0.99,2.06,3440,4615,3405,7071
155,3,172,2,1.33,433.55,0.99,2.28,3445,4568,3415,7869
156,1,70,2,1.59,506.25,0.99,2.68,3273,5215,3252,8774
156,2,186,2,1.56,431.66,1.0,2.29,3271,5112,3261,7502
156,3,75,2,1.56,434.67,0.99,2.3,3268,5084,3249,7520
156,4,167,2,1.6,618.77,0.97,3.68,3130,5023,3043,11511
157,1,231,2,1.91,392.14,0.99,2.22,2763,5282,2733,6124
157,2,21,2,1.55,457.14,0.99,2.21,2738,4243,2709,6061
157,3,162,2,2.3,757.42,0.96,3.52,2657,6121,2554,9341
157,4,363,2,1.42,222.98,0.99,1.39,2559,3639,2539,3564
157,5,173,2,1.46,216.62,0.99,1.25,2556,3736,2530,3201
158,1,228,2,2.14,1139.74,0.91,5.47,2983,6372,2700,16307
158,2,24,2,1.46,589.79,0.97,2.87,2835,4127,2752,8136
158,3,419,2,1.47,610.62,0.98,2.84,2857,4196,2796,8107
159,1,635,2,2.6,403.42,0.97,2.87,2360,6135,2294,6776
159,2,325,2,2.05,244.16,0.99,1.9,2303,4726,2275,4380
160,1,159,2,1.91,337.6,0.95,2.04,2541,4848,2417,5194
161,1,564,2,2.25,564.52,0.92,3.85,2580,5815,2377,9932
161,2,300,2,1.39,258.0,0.98,1.8,2481,3456,2438,4477
161,3,571,2,1.42,201.63,0.98,1.36,2472,3512,2427,3367
162,1,634,2,1.82,629.52,0.95,3.25,2215,4031,2102,7190
163,1,570,2,2.93,679.74,0.94,4.35,2288,6702,2151,9947
163,2,52,2,1.46,219.22,0.98,1.49,2198,3214,2161,3269
164,1,124,2,1.88,499.92,0.98,2.94,2232,4190,2182,6558
164,2,7,2,1.59,208.49,0.98,1.73,2205,3499,2169,3804
164,3,545,2,1.63,185.5,0.97,1.59,2185,3558,2127,3470
165,1,316,6,1.79,2700.01,0.97,8.01,7818,13991,7559,62632
165,2,260,6,1.74,2594.34,0.96,7.59,7655,13346,7329,58130
165,3,222,6,1.75,2631.48,0.98,7.75,7791,13659,7669,60383
165,4,277,6,1.75,2633.76,0.98,7.76,7785,13660,7654,60448
165,5,279,6,1.96,3417.95,0.73,10.09,7502,14692,5492,75674
165,6,157,6,1.81,2756.24,0.86,8.18,7464,13473,6403,61045
165,7,549,6,1.79,2719.45,0.86,8.07,7420,13306,6357,59898
166,1,268,6,1.65,2584.89,0.96,7.23,7859,12958,7508,56842
166,2,387,6,1.8,3022.18,0.81,8.49,7803,14040,6309,66270
166,3,302,6,1.61,2468.29,0.96,6.85,7757,12481,7452,53097
166,4,402,6,1.59,2324.6,0.89,6.44,7454,11819,6643,48027
166,5,480,6,1.59,2293.33,0.89,6.39,7436,11804,6600,47488
167,1,14,6,1.62,1832.4,0.97,6.02,7455,12092,7258,44886
167,2,235,6,1.67,1920.66,0.92,6.25,7103,11876,6508,44410
167,3,122,6,1.7,1858.14,0.75,5.9,6160,10449,4612,36319
167,4,118,6,2.05,2449.24,0.79,8.16,7558,15513,5956,61705
168,1,34,6,1.36,891.91,0.98,3.2,7019,9574,6855,22454
168,2,322,6,1.37,877.55,0.93,3.1,6809,9357,6336,21097
168,3,207,6,1.36,856.86,0.93,3.04,6779,9232,6317,20578
168,4,36,6,1.34,857.48,0.95,3.0,6746,9009,6417,20263
169,1,420,6,2.0,1815.79,0.44,5.32,3839,7681,1701,20436
169,2,507,6,2.12,1732.6,0.2,5.13,3207,6791,654,16459
170,1,614,6,2.7,1905.73,0.85,6.93,6792,18341,5774,47092
170,2,26,6,1.9,1400.5,0.93,4.86,6874,13080,6394,33391
170,3,554,6,2.82,2492.63,0.72,8.68,6301,17751,4544,54718
171,1,63,6,1.78,2234.6,0.94,7.18,6940,12384,6531,49822
171,2,432,6,1.81,2316.71,0.87,7.37,6746,12215,5836,49711
171,3,205,6,1.91,2509.93,0.72,7.95,6413,12272,4630,50997
171,4,581,6,1.81,2197.17,0.8,6.86,6141,11090,4908,42125
171,5,494,6,1.84,2189.99,0.87,7.02,6928,12755,6048,48657
171,6,616,6,1.76,1922.26,0.66,5.97,5319,9340,3536,31769
172,1,219,6,1.98,2700.74,0.56,8.23,5939,11762,3338,48889
172,2,333,6,1.93,2548.04,0.51,7.7,5327,10262,2743,41024
173,1,440,6,1.76,2510.63,0.96,7.44,7637,13470,7366,56792
173,2,372,6,1.79,2614.37,0.93,7.73,7576,13576,7076,58545
173,3,482,6,2.01,3592.26,0.63,10.56,7288,14653,4606,76988
173,4,592,6,1.75,2560.93,0.95,7.58,7505,13171,7143,56882
173,5,473,6,1.82,2808.53,0.85,8.37,7386,13466,6279,61830
174,1,214,6,1.73,2039.41,0.92,6.23,6608,11439,6081,41163
174,2,556,6,1.73,2062.57,0.9,6.33,6528,11310,5855,41327
174,3,171,6,1.74,2080.94,0.89,6.38,6490,11261,5798,41418
174,4,51,6,1.74,2049.88,0.87,6.25,6364,11045,5514,39754
174,5,177,6,1.66,1818.47,0.85,5.57,6062,10077,5163,33790
174,6,83,6,1.69,1839.75,0.8,5.67,5972,10072,4806,33840
174,7,98,6,1.72,1925.16,0.76,5.91,5860,10103,4465,34633
174,8,40,6,1.78,2034.36,0.71,6.21,5837,10406,4127,36244
174,9,606,6,1.77,1977.88,0.73,6.04,5873,10376,4291,35488
